,TARGET-30-PAMZGT-01,TARGET-30-PANGXK-01,TARGET-30-PAPTCR-01,TARGET-30-PAIFXV-01,TH06_0628_S01,TARGET-30-PAIXIF-01,TARGET-30-PANSBN-01,TH06_0622_S01,TH40_2228_S01,TARGET-30-PAITEG-01,TARGET-30-PALCBW-01,TARGET-30-PAPKWN-01,TH40_2249_S01,TARGET-30-PASMJG-01,TARGET-30-PAPTAN-01,TARGET-30-PALKUC-01,THR31_0881_S01,TARGET-30-PANJLH-01,TH40_2262_S01,TARGET-30-PANKFE-01,TH40_2272_S01,TARGET-30-PALVKK-01,TH06_0284_S01,TH40_2235_S01,TARGET-30-PARKGJ-01,TARGET-30-PANXJL-01,TARGET-30-PAPZYZ-01,TARGET-30-PARZCJ-02,TARGET-30-PAPTCR-01,TH06_0628_S01,TARGET-30-PANSBN-01
hsa:04973,-0.0012722511,-0.000899847,-0.0010025208,0.0011892878,0.00026274106,0.0007200455,0.00069813896,2.2507966e-05,-3.5384674e-05,0.016784668,0.012998371,0.01236104,-0.0005681092,0.001994342,0.0007308866,0.002908215,-0.006780448,0.0014389956,0.0005022961,-0.01301356,-0.0070772027,-0.008751097,0.00047086913,-1.9917745e-05,-0.00010043345,0.002624806,-0.012830116,0.002758982,0.023845285,0.026033405,0.023735289
hsa:05100,0.0037247993,0.0030963672,0.0029942612,0.00013850567,0.0011385279,0.0011250104,0.0011496649,-0.00025199528,-0.00013833889,0.0004254374,0.0005073856,0.00024624798,0.00020714727,6.375206e-05,0.00022874815,6.991488e-05,1.9538038e-05,7.2560915e-06,2.9469138e-06,3.6407568e-05,5.1057657e-05,0.000101672806,5.0437666e-05,1.8099847e-05,4.164949e-06,-0.000633314,-0.0005456021,-0.0010336629,0.0067663696,0.0066811293,0.006833365
hsa:04060,0.0019709303,0.0032356195,0.0031237146,-0.0025260425,-0.0025983565,-0.0025441158,-0.0025931522,0.0012593343,0.001120209,0.021609344,0.02046817,-0.022555536,-0.011062648,0.012230783,0.010309625,0.012106782,0.0067441305,0.014252656,0.008908623,0.00041940136,0.0004368594,0.00036889175,0.00050687854,0.0012254401,0.00059638056,0.0025072908,0.0012157167,0.0012373104,0.0015863776,0.0015724195,0.0015929749
hsa:04976,0.00013970383,0.00021367072,7.565842e-05,-0.0015675294,-0.00095964933,-0.00095045526,-0.0009435751,-7.387689e-06,-6.710731e-05,0.0017980542,0.0033552642,0.0061401622,-0.0011515793,0.0035318104,0.0042985273,0.004338753,0.0030755731,0.0013095406,-0.0020635924,0.0070132064,0.0045712036,0.003056929,0.0042296583,0.006479954,0.0020225914,0.03509162,0.048935488,0.03619416,0.005350013,0.006057945,0.0053399648
hsa:04916,-0.00061264343,-0.0003067886,-0.00036756636,-0.0055420264,-0.0021839673,-0.002140828,-0.002147106,-0.0001431455,6.742215e-05,-0.0046337424,0.0027417436,-0.004329132,-5.0718063e-06,-6.438666e-05,-0.0001596394,-6.510347e-05,0.0013955012,0.0010208715,0.0009912855,0.026196782,0.022710338,0.041922703,-0.00032038917,-0.0010750609,-0.0013301981,-0.0002950263,-0.0003003003,-0.00031031252,-0.00045137978,-0.00042254882,-0.0004295432
hsa:05214,-0.000926674,-0.00020104763,-0.00019422825,6.956704e-05,0.00016421099,0.0002202821,0.00016185603,-0.0014543819,-0.00096483517,7.825933e-06,1.4220976e-05,4.6467583e-05,0.007749166,0.001704785,0.006471874,0.0015759484,-0.0021419125,-0.00067716226,-0.00020954758,-0.0019672404,-0.001783717,-0.0014326394,-0.0028778652,0.0037922934,-0.003220949,8.735863e-05,8.4665044e-05,8.518431e-05,-1.996521e-06,6.204373e-05,5.3365853e-05
hsa:04213,0.0001116023,8.010493e-05,3.4704353e-05,0.008279918,0.005221418,0.0051253852,0.0051980354,5.3095664e-06,3.4306108e-06,0.00015341627,0.00011972395,0.0001426143,-0.00016353778,-0.0003875422,-0.00045929497,-0.00038755662,-2.6376632e-05,-2.2885379e-05,-5.3964417e-05,-0.005050241,-0.005684807,-0.004635306,0.0004123273,0.0006581638,0.001778668,0.0006160508,0.00060439453,0.0006296469,-0.008648752,-0.008593763,-0.008691281
hsa:04914,-0.009218689,0.0053786826,0.0060474155,0.001574073,0.0007929569,0.0007694433,0.0007844392,0.00023686583,3.269814e-05,0.0023349794,0.0015617631,0.0023203723,-8.5223524e-05,-2.4219175e-05,0.00053135643,-1.361768e-05,0.0018993779,0.0012635457,0.0011273015,-0.0031009219,-0.0026076292,-0.0051466865,-0.00015547883,-0.00032085855,-0.0005243476,0.0028748862,-0.0026338992,0.00033081952,-0.00018369422,-0.00017262001,-0.0001770848
hsa:04750,0.008682692,-0.009844035,-0.010546603,0.012063881,0.0075195404,0.0073471675,0.007474012,0.00027251244,0.00011453862,0.012850355,0.010727752,0.013882998,-2.3344044e-05,-0.00016979738,3.9586248e-05,5.653766e-05,0.0001293192,-3.370928e-05,0.00010485563,-0.0025286165,-0.0042514596,-0.0036685914,0.0015646965,0.0021343129,0.0067248223,-0.004744394,-0.0047279536,-0.0050898525,0.0076517016,0.00810008,0.007647571
hsa:05222,-0.001872728,-0.00093653414,-0.00090572063,-2.9291949e-05,-9.247493e-05,-0.00010785159,-9.086094e-05,0.0007478483,0.00048116536,-0.0005700345,-0.00043256464,-0.00046406616,-0.012746225,0.0025889527,0.009372643,0.0023635677,-3.8544647e-05,-1.4072269e-05,-6.7982846e-06,0.0016955368,0.0013480656,0.0012581159,0.0052428283,0.0039822524,0.0036091907,0.0001557215,0.00014523255,0.00014684211,-2.1962907e-05,1.7308295e-05,1.5763462e-05
hsa:00270,0.0005855713,-0.00026798333,-0.0002394938,-0.00093063765,0.0018981643,0.0019910748,0.0019969735,0.0035590208,0.013245974,0.00020284136,0.00014723107,0.00018807047,-0.0011826616,-0.00074391876,-0.00080716884,-0.00035229386,0.0034479399,0.0014365457,0.010005261,-0.00035337708,-0.00039573706,-0.00030082488,0.0028892655,0.0016087699,0.0021871487,-4.4162105e-05,-0.00011385022,-6.444693e-05,-4.9288043e-05,-3.2655855e-05,-5.3308147e-05
hsa:04912,0.00057063176,0.00035803212,0.00041419745,-0.006257567,-0.002024315,-0.0019929474,-0.0019791098,-0.00013481938,-1.3733319e-05,0.00028042996,0.0002564725,0.00041359774,-2.4000394e-05,-6.449925e-05,-0.000105357816,-6.4666165e-05,0.0005666651,0.00037037086,0.0003494285,0.0003081992,0.000118086435,0.0008490557,-0.00065789896,-0.0025538031,-0.0034241865,-0.00010611024,-0.00010937265,-0.00011405724,0.011856404,0.011148343,0.011372436
hsa:04064,-0.0015860456,-0.0017737008,-0.0017227216,-0.0031221495,-0.004725813,-0.0050631114,-0.004817374,-9.265195e-05,-0.00015390686,-7.569194e-05,-5.509965e-05,-0.00024691902,0.010870742,0.0035892413,0.0036166222,0.004740206,-0.0036055932,-0.0039727427,-0.0026707835,-7.717115e-05,-8.590615e-05,-6.0947485e-05,0.0003666927,0.0008509931,0.0004767863,-0.0011511919,-0.0010599702,-0.0010723355,0.0011141297,0.0011042404,0.0011173459
hsa:00513,-0.00013930112,0.0014899862,0.0014834602,0.00013240978,7.645127e-05,6.888367e-05,6.462844e-05,-7.085297e-05,-0.0001124299,0.0001548604,0.00010845094,0.00018393449,0.0049188267,0.0064096274,0.00485937,0.012257267,-0.00012282554,-6.796418e-05,-6.118383e-05,3.2237935e-05,3.2893648e-05,3.8641563e-05,-0.00663253,-0.0033975877,-0.0040765265,8.107139e-05,4.569773e-05,7.711393e-05,2.8897803e-05,1.863733e-05,2.1931482e-05
hsa:05210,-0.00044956387,-0.00022386078,-0.000216402,-0.000105521125,-0.00029474706,-0.00036526713,-0.0002894048,-0.0018583338,-0.0011280536,0.0003206271,0.00044734438,0.000717116,0.0017851306,0.0003950729,0.001511724,0.00034688335,3.572938e-05,1.1328413e-05,1.9420713e-06,-0.00018340297,-0.0005528495,-0.000111409114,0.00018321638,2.6218273e-05,3.3135235e-05,3.5095582e-06,3.6580095e-05,4.902332e-05,1.4804964e-05,1.4195408e-05,1.4211604e-05
hsa:04933,-0.0023171436,-0.00013709825,-0.00014000505,-3.873511e-05,-0.00016665806,-0.00021797839,-0.00016845144,-0.005424359,-0.00066896854,0.003187803,-0.0101317065,-0.0072080325,-0.0044923937,0.005397396,0.021761931,0.0041343914,-0.0006907396,-0.000116513394,-0.00011602877,-7.499555e-05,-1.2869277e-06,-0.000110232715,-0.009223884,-0.00845078,0.007135377,0.0003939935,0.00096276705,0.00051828765,-0.00025275958,-0.00024178154,-0.00027536877
hsa:04215,-0.0048523913,0.026916705,0.025279779,0.006174345,0.009808822,0.009267166,0.009885624,0.023095116,0.009992683,0.0012402362,0.0011700696,0.00029281055,-1.47537715e-08,0.0006392841,0.00072177546,0.0006566716,0.005327469,0.0031268112,-0.0006578566,-0.016509492,-0.017712222,-0.014623924,-2.5411632e-06,-6.354343e-06,-2.9804346e-06,0.01700873,0.015565104,0.015696505,7.68799e-05,8.291637e-05,6.959115e-05
hsa:00400,-0.00034978782,-0.00058035244,-0.00039137655,-3.594041e-05,0.00018682679,-1.1076518e-06,1.0053711e-05,-0.0010687109,-0.0015156307,-0.00027879828,-0.00026227513,-0.00027843504,-0.0013307653,-0.00088866265,-0.00015778726,-0.00031350917,3.0405048e-05,7.076099e-05,-7.703132e-05,2.3233042e-05,4.0847826e-05,1.8087001e-05,-0.00041169443,-0.00021436668,0.001585669,-8.146826e-05,-0.00021612777,-0.00017865964,2.1436303e-05,-1.760093e-05,2.1644164e-05
hsa:05142,0.00020647707,0.0010007316,0.00096761505,5.417995e-07,-3.9320927e-05,-2.7781865e-05,-2.9474028e-05,-0.0022112802,-0.0006389418,-0.00097096193,-0.00080764486,-0.0006363014,-7.780033e-05,-0.00017875533,-0.0007356786,-0.00019968265,-0.00078515714,-0.00035358133,-0.00011294853,0.0003476297,0.00020649406,0.00021772868,-0.0046567004,0.00075772067,0.0008731262,0.00097587786,0.00094749435,0.00094016903,-0.011311786,-0.011669205,-0.011317595
hsa:00280,-9.797651e-05,3.324689e-05,2.906393e-05,0.00039213675,0.00025835083,0.00031049678,0.0002680667,-0.0007558095,-0.0011088082,-0.00041301546,-0.00030020476,-0.0003944166,0.00023779043,0.00019771262,0.000206019,9.8509685e-05,-0.002668462,-0.0015584253,-0.006993499,-5.901565e-05,-6.150428e-05,-5.2855674e-05,-0.0018726301,-0.00078575907,-0.0013117505,9.075121e-05,0.00021884814,0.00012731401,6.547185e-07,1.0905114e-07,7.9242886e-07
hsa:04071,0.0012131707,0.0034960732,0.0034071782,0.0025330584,0.0037849313,0.004073811,0.003864584,5.286335e-05,6.778066e-05,9.201333e-05,0.00014464332,0.00051234075,-0.015414027,-0.0007124352,-0.0013784483,-0.0004340045,0.001365389,0.003491282,0.0023359137,0.0006733891,0.00072299,0.00056828494,2.5847294e-06,2.8276241e-05,-6.78907e-05,-6.8729396e-06,-5.998495e-06,-6.3898133e-06,-0.0041864254,-0.0041527967,-0.0041972296
hsa:00051,-0.00026652956,-0.00033157333,-0.00032024487,-0.00013409348,-0.00014853197,-0.00014987984,-0.00012898693,-0.0014242667,0.009727746,8.539994e-05,7.361264e-05,2.6933263e-05,0.00058246334,0.00091612816,0.0007550575,7.4342766e-05,-0.0028088447,-0.0026816137,0.0047401455,-0.00020335361,-0.00022444646,-0.00021588505,0.0002874288,0.00014031683,-0.00011641318,-0.00046389687,-0.00046776445,-0.00056034897,0.0026321693,0.0026482888,0.003072299
hsa:04929,-0.0032518343,-0.0030672296,-0.003465864,0.005883827,0.0034372723,0.0033697593,0.003404549,-0.0005245694,-0.00016780905,0.0044265315,0.0030671363,0.0045407056,0.00020842568,0.00015844317,-0.0008651854,0.00013980248,-0.0002507489,0.0036885361,-0.0033856705,-0.008095795,-0.0070674135,-0.01227146,-2.6613361e-05,-0.00010735555,-0.00012588139,0.0036902311,0.0031159646,0.0033776076,-0.0015191496,-0.0014125274,-0.0014337141
hsa:00524,-4.0764935e-05,3.4703742e-05,4.565363e-06,-0.0011535937,-0.001976555,-0.0009418484,-0.0009467534,-0.0027410644,-0.01075251,0.0023850861,0.0024676854,0.0002709669,0.0019638753,0.0007343403,0.0012454101,0.0007147448,3.817048e-05,5.028295e-06,3.390528e-05,0.010500248,-0.0021261931,0.0063019427,-0.002279698,0.002100579,0.001330669,0.00013152923,6.950359e-05,-0.00014747545,0.0011530649,-0.00015994365,0.00082488015
hsa:04970,-0.0023529269,0.009115841,0.00983024,-0.0018025314,-0.0011240337,-0.0011060537,-0.0011006389,-2.3944684e-05,0.00017500202,0.0037819515,0.0029933369,0.007795256,0.00071235455,0.000667435,0.0009979566,0.0011751523,-0.0005157386,-0.0001689152,-0.0005010301,0.008389136,0.008851901,0.0076153195,-0.00097608124,-0.0015957564,-0.003082443,0.017885761,0.029725663,0.018405577,0.031722255,0.036443338,0.03239663
hsa:05230,-8.638523e-05,-0.00020196926,-0.00019508434,-8.1720835e-05,-0.00072460156,-0.0006576184,-0.00073155086,0.03165725,0.012990046,4.6412235e-05,2.144096e-05,-3.3973352e-05,0.0031677913,0.00065678894,0.004880568,0.0005253557,-4.6847388e-05,-1.7918122e-05,-5.854946e-06,0.002601494,0.0028514732,0.0016037332,-0.0008168623,-0.00050357054,-0.000430988,-0.00037163874,-9.393484e-05,-0.0003416872,4.4321227e-05,4.500561e-05,3.0456282e-05
hsa:04217,0.039739456,0.02814795,0.027667735,-0.0009372444,-0.00145861,-0.0014463365,-0.0014512694,-0.0038607195,-0.0017303701,-0.0002647324,-0.00027960772,-0.00015044885,1.0691029e-07,0.00022495951,0.00013773821,0.00020515986,-0.0008927854,-0.00073046464,-0.00013339325,0.0012942507,0.0014625728,0.0011462548,-2.1099622e-06,-5.119064e-06,-2.5335287e-06,0.0007024469,0.00063329015,0.00064616924,-0.00010128667,-9.963875e-05,-0.00010164867
hsa:00430,0.0026497329,0.0014814942,0.0013113047,-0.0034362182,0.002670917,0.0032165803,0.0027157753,0.007656837,-0.025302155,-0.0013645717,0.0041561676,-0.0003084917,-0.017720092,0.014343994,-0.00010790647,0.0067848065,-0.002494977,7.929608e-06,0.0016569347,0.003735477,0.004453991,0.0032344454,0.016413335,0.011165708,-0.031613585,0.00096664083,0.00056690734,0.002213146,0.0040864185,0.0038995636,0.004233709
hsa:05160,-0.0013211292,-0.0009585188,-0.0009262096,-3.8530186e-05,-0.000105570056,-0.000110488094,-0.00010015101,-0.0024177055,-0.00080765446,-0.0009407164,-0.0009536142,-0.0006155352,0.00023889518,9.124878e-05,0.0003128282,8.1804355e-05,-9.634329e-06,-3.836364e-06,-1.5969297e-06,-3.6674126e-05,-2.1790127e-05,-2.6492216e-05,-4.3704902e-05,-2.0985215e-05,-1.868355e-05,0.0012520517,0.0011510681,0.0011405144,0.00049294316,0.00048219657,0.00049229845
hsa:05410,-0.0002996901,-0.00016276856,-0.00015750754,0.00013585947,0.0027799862,0.002734677,0.002819824,0.025476541,-0.0006135197,0.022232657,0.015058536,0.009223595,1.3094053e-05,-0.00012371273,-0.0003941456,-9.892254e-05,-0.00093499984,-0.00055910496,-0.00020983268,-0.011144566,0.004245946,0.0012022629,0.0008796535,0.00020162755,0.00016390425,0.005317563,0.0049913237,0.004950432,0.012793494,0.01258759,0.012842251
hsa:05167,-1.937469e-05,0.00015588978,0.00015075895,-1.6273896e-05,-8.254299e-05,-8.484729e-05,-8.034812e-05,0.0007163301,0.00028354046,-0.0028670728,-0.0029309825,-0.0019839052,-0.00016084961,-6.0859973e-05,-0.0002116082,-5.4303742e-05,-4.8177963e-06,-1.963008e-06,-8.5802105e-07,4.7745776e-05,2.8085084e-05,3.4191427e-05,6.1936276e-05,3.0779465e-05,2.7655387e-05,0.0016082395,0.001479798,0.0014682596,0.00027356012,0.00026752235,0.00027315575
hsa:04658,6.588308e-05,-0.0011729053,-0.0012802195,0.0016752812,0.00095903664,0.00093147403,0.00095506734,-0.000106932705,-7.381138e-05,0.00016839529,0.0002454813,0.00013186285,0.0004982665,0.00044194388,0.0008297087,0.00061325467,0.0005505717,0.00040599715,0.0006748296,0.0015021448,0.0019863287,0.0027459245,0.00011931952,0.00018818784,0.00020406241,0.00022776233,0.00023980092,0.00042772686,0.0011806441,0.0011912717,0.0011925556
hsa:03040,-0.00017934662,-0.00023408102,-0.00022426689,0.00065361836,0.00043620123,0.0005537525,0.00032201846,8.820307e-05,5.6939636e-05,4.2712213e-06,3.999509e-06,-8.669467e-07,-1.896503e-05,-0.00012378058,-0.00012921302,-0.00026510318,2.6965135e-05,4.7247813e-05,4.744368e-06,0.00046608195,0.00047110626,0.00040859863,-1.20231225e-05,-5.5172477e-06,-3.988832e-05,8.810085e-05,7.917092e-05,8.054401e-05,-0.00046039812,-0.0004554367,-0.0004771073
hsa:04141,-2.5635522e-05,-0.00014102775,8.354808e-06,0.0002299199,0.00223738,0.0022333413,0.0024236864,-0.00022214705,-0.00044437376,-0.00018721906,-0.000176931,5.482174e-05,0.0011870313,0.0016862553,0.0015902541,0.0025411057,-0.00017829471,-0.0005939868,-0.00054018985,0.00016458434,9.029766e-05,0.00025339617,2.8433437e-06,2.439031e-05,-1.6244687e-05,-0.00046295195,-0.0004194288,-0.00040109476,-0.0007373547,-0.0008451693,-0.0008015881
hsa:04022,0.0008801693,-0.000248724,-0.0002365114,0.0017910381,0.0021862178,0.0022730222,0.002210102,0.00012152329,0.00018095081,3.0398789e-05,4.2060947e-05,0.00010436561,0.04149948,0.019317938,0.01808218,0.022012202,-0.0019179301,-0.0013916706,-0.0008742922,0.00607903,0.0062940726,0.005105823,1.1042773e-05,3.540666e-05,-1.4202574e-05,-0.00011318759,-0.0001068907,-0.00010543622,0.0023395177,0.0023199813,0.0023460467
hsa:05030,0.000968731,0.00090504624,0.00087295513,2.7626702e-06,-0.00021306383,-0.00016269686,-0.00024215247,-0.008187856,-0.0046317675,0.010507865,0.01071973,0.006385142,-0.009551026,-0.0046630874,-0.016016819,0.0018539657,-0.0035870222,-0.0008029245,-0.0008922273,0.0075677987,0.006572505,0.008216204,-0.025186397,0.0048362697,0.0050486177,0.01405323,0.012957725,0.012881121,0.0052159224,0.0052754134,0.005284004
hsa:01055,-1.4018984e-05,-3.241842e-06,-3.6949373e-06,1.1473875e-05,9.043264e-05,0.000107255575,2.3464614e-05,0.00016193057,0.00039875525,3.6899102e-05,8.544765e-05,7.925391e-06,3.379042e-06,-1.1993194e-05,-8.030838e-06,2.5357396e-05,-2.9153023e-05,2.0398731e-05,3.8229162e-05,2.2578904e-05,6.456032e-05,4.747935e-05,-0.00021152223,-0.00010931777,-2.3917346e-07,2.0010126e-05,7.360386e-06,1.2636548e-05,5.0960593e-06,1.1230503e-05,5.012255e-05
hsa:03008,0.0007568834,0.0011313232,0.001097595,-2.3461022e-05,-4.6820718e-05,-2.4252724e-05,-4.5353594e-05,0.00051648816,0.00044178736,-9.129313e-05,-8.620034e-05,1.999568e-06,-0.00023969953,-0.00026791208,-0.00033098736,-0.00041580157,-0.0025848122,-0.0023846903,-0.0019273506,0.0007061281,0.0007489806,0.0008103413,-8.806283e-06,-3.6372025e-05,-6.3506254e-06,-6.404579e-05,-4.070494e-05,2.9842886e-05,-4.864348e-07,-4.8871163e-07,-4.680777e-07
hsa:04660,8.8254594e-05,-0.00058159645,-0.00063450745,-0.00032061205,-0.00023490138,-0.0002287545,-0.00023416572,2.9698076e-06,1.907778e-06,-0.00022159312,-0.00025055875,-0.00013173827,5.747949e-05,2.317808e-05,8.756901e-05,3.4270495e-05,0.00027699536,0.00018660727,0.00027598382,0.00013470495,0.00019967227,0.00029199978,-0.00012338578,-4.9952097e-05,-5.6073764e-05,0.00085505896,0.0009999376,0.0009907237,-7.202853e-05,-7.22804e-05,-7.198783e-05
hsa:00514,0.0021006581,0.00070821005,0.00069724314,-0.00017850028,0.00010082488,8.337301e-05,7.540531e-05,-0.00038694375,-0.0015526771,0.0008352366,0.00080751994,0.0006357643,0.009918846,-0.007598657,0.008761353,-0.008849643,0.004512055,0.0013461882,0.0004923141,9.599578e-05,9.2249255e-05,7.3008545e-05,0.010341509,0.011273383,0.013462724,-4.6001947e-05,-2.6547164e-05,-4.7462963e-05,0.0005862405,0.00062213594,0.0005549814
hsa:04744,-0.001004378,-0.0014581971,-0.0015558451,-0.0014866618,-0.0008920334,-0.00087510387,-0.00088678283,0.00011985235,7.5247954e-05,0.0074334326,0.008681804,-0.0014213325,0.00027300962,0.00072948064,0.00043121184,-0.00067349814,0.013638017,-0.0011840344,-0.0005888139,0.006812324,0.03992807,0.015060222,-0.0007609454,-0.0014123566,0.006953977,0.004620605,0.003623399,0.0043103774,0.0026089041,0.00027360063,0.002675084
hsa:04972,0.0060148016,0.003081345,0.0033058613,-0.0020906872,-0.001377883,-0.0014775413,-0.0015627668,0.00015456001,0.0002656009,0.0032029026,0.0047190804,-0.027631529,2.2364447e-06,0.00011250208,0.00010145121,6.0066646e-05,0.0030897995,0.002646498,-0.0048541683,0.0030672445,0.004316631,0.0035455385,-0.00015617392,-0.000119801276,-0.00019010229,0.00041317532,0.0010460956,0.00042605287,-0.00027002476,-0.00023496378,-0.00027237274
hsa:00232,0.0010279272,0.00019419844,0.00016032605,-0.0003543843,0.004777058,0.00023884779,0.0049658744,0.0090914145,0.033928245,0.0012677459,0.0022890382,0.00016052503,0.00040541036,-0.0010442971,0.001381346,-0.0017714989,7.946191e-05,-2.1860846e-05,0.00011614548,0.0014551547,0.00095126324,0.0031332744,0.0014755608,0.0010808837,0.0001275609,-0.00031210578,-1.6143633e-05,-0.00034972525,0.0014712567,0.0016021424,0.001593243
hsa:04721,0.0005383632,0.0005307019,0.0005862887,-0.0002623087,-0.00017838323,-0.00016104168,-0.00017373083,-2.1403808e-05,-1.7015234e-05,0.0021103215,-0.0070138862,-0.007766582,1.1396863e-05,1.47161845e-05,4.1353735e-05,1.4999314e-05,0.000226854,0.00016222746,1.2205857e-05,-0.0013383371,-0.0014744662,-0.0019294884,9.419506e-05,2.3381042e-05,0.00024249045,0.015244229,0.014418383,0.015492404,-0.0005343236,-0.0005310067,-0.0005366979
hsa:04550,0.00012987287,0.00018832734,0.00018217126,0.00023282005,0.0086444365,0.008422252,0.008639823,-0.0036218246,-0.0020444472,0.00077825657,-0.00044276193,0.00070762256,6.906597e-07,-1.0144933e-05,-1.2872151e-05,-9.528478e-06,0.0023135475,0.00055437954,0.0020408519,-0.00018402388,-0.00020317723,-0.00016360013,1.6965401e-05,4.1918178e-05,2.0085647e-05,-0.0001909824,-0.00017628292,-0.00018348877,4.733436e-06,4.8383044e-06,4.6566274e-06
hsa:00531,-0.0020992102,-0.0006254661,-0.00062433496,-7.652736e-05,-4.6814563e-05,-4.2263295e-05,-4.1455904e-05,-0.00019222451,-0.000973113,0.0001709202,0.00019918305,0.000156554,-0.0045318264,-0.000580807,-0.002401229,0.005003982,0.00144415,0.00033595908,-0.00012292436,0.00035056277,0.0005924091,0.0005823933,-0.0005288662,-0.00042283395,-0.00020945266,-0.00024225791,-0.00013304887,-2.141325e-05,0.0015295222,0.0031419909,0.002729399
hsa:04714,0.0001989858,0.0021490676,0.0019876736,-8.252186e-05,-8.740743e-05,-8.328493e-05,-8.722705e-05,1.4223456e-05,-1.7245653e-05,0.008199547,0.008050808,0.007677682,-0.0004665075,-0.00045459322,-0.00090701017,-0.00046366715,0.0006815597,0.00044575264,0.0006630753,0.0002809884,0.0004666907,0.00023270622,0.00011375132,-5.233576e-05,-7.353796e-06,2.2323016e-05,1.8804203e-05,7.973853e-05,-3.7714606e-05,-2.9602088e-05,-3.8223807e-05
hsa:04915,0.0028438917,0.0025888877,0.0028952002,0.002193681,0.0011876619,0.0011605248,0.001175372,-0.0002031827,-5.0113595e-05,0.003090382,0.0021866362,0.0032207337,-9.738618e-06,-6.2800405e-05,-0.00014005137,-6.333579e-05,0.008959896,0.0059759836,0.005790372,-0.0005968817,-0.0006115906,-0.00075018784,-1.2371567e-05,-3.0146271e-05,-2.2123535e-05,-0.00027658136,-0.0002524251,-0.00027604873,-0.0008445638,-0.0007887982,-0.0008031226
hsa:04068,0.0007211522,0.00028940136,0.00028292736,0.0017703591,0.002821871,0.002996753,0.0028670924,0.00028457414,0.0003200494,-0.00024084022,-0.00035992247,-0.0005638162,-0.004038683,-0.0014522502,-0.001418445,-0.0017385285,-0.0005988924,0.00089241366,0.00076726626,0.0021213123,0.0021908535,0.0018116154,5.235433e-05,0.00012415877,6.0562063e-05,0.0011465829,0.0010461527,0.0010679069,0.0007525685,0.0007458967,0.0007548872
hsa:00790,0.00034040533,0.00013783888,0.00015035114,-0.00037102716,-4.9629914e-05,-6.618734e-05,-5.8322632e-05,0.00013742175,0.0011056052,-0.00014836591,0.00023991134,0.0002985648,-0.00016840211,-0.00060490327,-0.00031903252,-0.00040187783,-0.00079649006,0.0023864852,-0.001067355,-9.9274665e-05,-0.000112039575,-2.6192232e-05,-0.0010153372,-0.0009078282,0.0002438927,0.0012428309,0.0022617776,0.00057430845,7.708706e-05,9.260795e-05,8.328901e-05
hsa:05322,-0.00035489092,0.0010101087,0.0011272028,-2.0192547e-05,-8.4932835e-05,-0.000108079126,-9.398272e-05,0.0008169855,0.00015600387,0.013157936,0.011222025,0.0114070615,-5.2072148e-05,-4.1799776e-06,-0.00019501516,-2.1599119e-05,4.23868e-06,4.8810016e-06,2.8143095e-06,-4.1370724e-05,-2.9163937e-05,-4.6928955e-05,-0.00039560368,0.00038647754,0.00032868757,-0.0003873641,-0.00036715355,-0.00033885203,-7.5562275e-05,0.00010903075,1.7507118e-05
hsa:05323,2.7931095e-05,1.4150324e-05,1.9854386e-05,-3.0277544e-05,-0.00012922444,-0.0001630992,-0.0001334306,-0.00018996422,-0.007515571,0.0012795838,0.0010907406,0.0011862234,0.00018587093,0.00010164562,0.0005081488,6.690802e-05,-0.000681942,-0.00026965194,-9.463e-05,0.0002176155,0.00024287804,0.00011604284,0.00073597097,0.00058702973,0.00052071485,0.0024296313,0.0023065028,0.0027023891,-0.00037411286,-0.00036666714,-0.00032145216
hsa:05120,-4.3500255e-05,-4.1687388e-05,-4.0277646e-05,-3.9785147e-05,-0.00022779773,-0.0002242041,-0.00023031405,0.00033512444,-3.1325493e-05,0.0005276424,0.0008171757,0.0004035354,-0.0014573536,0.0002856849,0.0010063469,0.00021548208,-4.077016e-05,-3.0167274e-05,-1.1792808e-05,0.00023159216,0.00014469067,0.00011124303,-0.0003716892,-0.00036780018,-3.8652965e-05,-0.00018075785,-0.00015275403,-0.00024621692,0.016586194,0.01639181,0.016776806
hsa:05164,-0.0041449317,-0.001940009,-0.0018741705,1.1831529e-06,3.1302002e-06,3.382805e-06,2.8790464e-06,-0.019626984,0.004400206,-0.0008860185,-0.0009060353,-0.000614305,-5.0008257e-06,-4.9034497e-08,-2.8592312e-06,2.719962e-07,-0.0013642459,-0.00053455966,-0.00021395559,0.00022912893,0.00015239285,0.00016318058,-4.8628135e-06,-9.334408e-07,-6.1307946e-07,0.0073280893,0.0067333775,0.0066664843,8.403932e-05,8.340628e-05,8.5608335e-05
hsa:00523,-2.8004855e-05,-3.0762521e-06,-6.5849526e-06,-7.073122e-06,-1.7513246e-05,-2.356128e-05,-8.992964e-06,-7.048293e-06,-0.00012989307,0.00027248723,0.0003253367,3.7667385e-05,0.00023671142,0.00021130423,0.000107950225,0.00030315266,4.7574715e-05,-5.9625665e-05,-0.00010093118,-8.821691e-05,-8.032622e-05,-6.7254296e-05,8.331174e-05,4.2193482e-05,1.1334958e-05,1.8111365e-05,6.937924e-06,1.8332657e-06,-2.435036e-06,-7.334024e-06,-5.98731e-05
