,TARGET-30-PAMZGT-01,TARGET-30-PANGXK-01,TARGET-30-PAPTCR-01,TARGET-30-PAIFXV-01,TH06_0628_S01,TARGET-30-PAIXIF-01,TARGET-30-PANSBN-01,TH06_0622_S01,TH40_2228_S01,TARGET-30-PAITEG-01,TARGET-30-PALCBW-01,TARGET-30-PAPKWN-01,TH40_2249_S01,TARGET-30-PASMJG-01,TARGET-30-PAPTAN-01,TARGET-30-PALKUC-01,THR31_0881_S01,TARGET-30-PANJLH-01,TH40_2262_S01,TARGET-30-PANKFE-01,TH40_2272_S01,TARGET-30-PALVKK-01,TH06_0284_S01,TH40_2235_S01,TARGET-30-PARKGJ-01,TARGET-30-PANXJL-01,TARGET-30-PAPZYZ-01,TARGET-30-PARZCJ-02,TARGET-30-PAPTCR-01,TH06_0628_S01,TARGET-30-PANSBN-01
hsa:9378,2.3179072e-07,9.4660936e-07,8.6960705e-07,8.281685e-06,1.3263281e-05,1.5774167e-05,3.403294e-05,3.197875e-05,3.5606956e-07,3.6488887e-06,9.418331e-06,5.215071e-07,3.7516138e-06,3.975947e-06,2.4705182e-06,1.3466695e-06,-8.7535855e-06,-9.3360595e-06,-1.1456309e-05,-1.4758194e-06,-7.1043956e-07,-9.601264e-07,7.595742e-08,2.4558287e-07,1.8429725e-08,-7.37799e-05,-1.9299187e-05,-0.00011985684,-6.1419228e-06,-3.1477098e-06,-1.0480112e-05
hsa:3211,0.0,0.0,-7.472129e-10,-5.772798e-07,0.0,0.0,-6.085722e-07,0.0,0.0,0.0,-1.18856235e-07,0.0,-0.0,-2.7533436e-09,-1.4329989e-09,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.4589932e-10,6.9921993e-09,1.4595058e-08,0.0,-1.4208875e-09,0.0,-7.6282186e-10
hsa:10424,8.018581e-07,1.6951575e-06,1.2828142e-06,6.9227053e-06,1.7593795e-05,1.4493609e-05,3.534211e-05,-7.491671e-05,-6.5945984e-05,3.5208893e-06,2.7142664e-06,6.7956157e-06,-7.798249e-06,-1.2893444e-05,-8.118388e-06,-7.77072e-06,4.752136e-06,6.0128104e-06,2.982468e-06,-9.425614e-07,-1.7809299e-06,-5.138543e-07,3.8921534e-08,1.5534498e-07,-1.1869669e-07,-0.00014521582,-7.838905e-05,-7.932785e-05,-7.953972e-06,-7.2548555e-06,-1.5959482e-05
hsa:8773,2.4229478e-06,6.2503677e-06,5.8290534e-06,1.6216845e-05,0.00043627902,0.00031777183,0.0008675287,-7.652782e-06,4.1601135e-05,-1.1501567e-06,-9.573686e-07,-4.2433675e-07,-5.351898e-06,-7.43288e-06,-3.3017686e-06,-1.8732819e-05,5.5407013e-06,2.4438025e-06,1.8334588e-06,4.3065916e-06,3.9627657e-06,2.0029097e-06,-3.9350552e-06,-4.8202523e-06,-3.1170828e-06,-3.3540728e-05,-2.7679895e-05,-8.7269815e-05,-0.0006829923,-0.00030402985,-0.0006301849
hsa:3768,7.492461e-07,5.9052593e-07,1.6029683e-06,-1.0171619e-07,-1.0529807e-07,-5.4747653e-07,-1.4379508e-07,4.591627e-08,-5.3679916e-08,-0.00015854108,-0.00022539702,-0.00031868115,-1.473198e-07,-9.092015e-08,-2.4836726e-07,-2.6909495e-07,3.2153883e-07,1.3322366e-05,7.83753e-06,-1.1446449e-06,-1.3599558e-06,-2.157443e-06,-4.0833493e-06,-1.8417537e-06,-1.6786304e-05,3.6955296e-07,1.8615607e-07,1.611637e-07,-2.7009005e-06,-8.7681894e-07,-1.2910697e-06
hsa:9343,1.223462e-07,3.554351e-07,2.7180295e-07,-5.997724e-07,-8.2151024e-07,-9.475589e-07,-7.416593e-07,-1.9266286e-09,-5.154703e-09,-6.229764e-08,-5.5078274e-08,8.622398e-09,-1.126435e-06,-1.6047516e-06,-8.7027774e-07,-1.4386724e-06,-1.6815889e-07,-1.0471515e-07,-6.48453e-08,-2.863723e-07,-3.41152e-07,-2.094375e-07,1.4728189e-08,1.2066961e-07,-1.774409e-08,1.487621e-07,8.148254e-08,9.4123344e-08,3.5352123e-06,3.349774e-06,2.9812618e-06
hsa:8675,-1.1035174e-06,-6.8239465e-06,-5.1405514e-06,8.623704e-06,0.00019106094,0.0001284674,0.00030803023,8.849724e-06,-3.572876e-05,-9.506093e-07,-6.9391524e-07,1.1342416e-07,6.027549e-06,8.577086e-06,3.4717555e-06,1.4172379e-05,8.225625e-07,6.505197e-07,-2.5343937e-07,-4.1028957e-06,-4.3323416e-06,-1.65593e-06,-5.8950953e-08,-1.750658e-06,4.812094e-07,0.00016400093,0.00010936751,0.00019089063,0.00022303277,9.418535e-05,0.00018674068
hsa:9564,0.000171884,1.2808788e-05,4.86671e-05,-1.0224853e-05,-1.4849548e-05,-1.8803785e-05,-1.8894942e-05,-4.4851427e-06,-4.8389415e-06,1.5054706e-05,1.2542774e-05,8.3801e-06,6.963239e-06,1.8035726e-05,1.6928198e-05,2.7246984e-05,0.00061073963,0.00019235791,0.00030701314,-7.465754e-05,-6.2053376e-05,-0.00032727068,7.151983e-07,1.3363704e-06,1.5691255e-06,-0.0003543167,-0.00032102314,-0.00046392484,6.5544996e-06,1.1118643e-05,1.3384775e-05
hsa:6416,-0.0004585411,-0.00042697735,-0.0004689159,-2.3563509e-05,-4.84864e-05,-4.445528e-05,-6.0082857e-05,5.8147634e-06,-4.5073484e-06,-1.1150853e-05,-0.00011478414,3.815971e-06,-1.4896695e-05,-1.4397247e-06,-9.529259e-06,-1.4680587e-06,0.00018591073,0.00022202363,0.00013318672,1.12811185e-05,2.0787336e-05,5.8846367e-06,-0.0001604815,-4.8515863e-05,-2.7642625e-05,-1.3047406e-05,-6.301952e-06,-1.6506883e-05,-0.0009195863,-0.00075599086,-0.00086766004
hsa:148103,2.0123768e-07,4.564278e-08,3.65771e-08,-4.5602806e-09,-1.6099074e-08,-1.47377515e-08,-2.8650671e-08,-3.625975e-08,-7.695287e-09,-4.4981303e-07,-5.8952037e-07,-4.0517085e-07,1.2317381e-08,9.91826e-09,2.1363785e-08,7.271113e-09,8.49155e-08,2.0709734e-08,1.01060404e-08,5.9114793e-09,4.194422e-09,4.57926e-09,-1.7655846e-07,-1.1939149e-07,-5.479019e-08,1.1387158e-06,7.065756e-07,7.965308e-07,-8.0669984e-08,-4.482964e-08,-1.00240534e-07
hsa:7494,3.2317569e-06,7.0563465e-06,5.0859703e-06,-3.617291e-07,-1.04672035e-05,-9.555237e-06,-1.9281511e-05,-9.292256e-07,-4.686035e-06,3.181336e-05,3.2101638e-05,1.5992258e-05,2.3137633e-05,1.0600266e-05,3.4338682e-05,9.958099e-06,-3.305239e-06,-2.8790496e-06,-7.0746097e-07,1.1582168e-05,8.836072e-06,5.491869e-06,-1.9055038e-06,-5.791606e-06,-3.132009e-06,-2.1905082e-06,-1.309145e-06,-1.3418863e-06,-6.0679786e-06,-6.027686e-06,-9.913485e-06
hsa:493869,0.00055694755,0.00041321342,0.0003969295,1.9541305e-06,2.4065298e-06,1.2748586e-06,3.4609725e-06,0.00014071671,0.00111344,0.00011703337,0.00013767966,0.00011743181,-4.941127e-06,-1.08473805e-05,-5.4594693e-07,-1.0412548e-05,4.6793102e-05,0.00025610108,0.000216658,0.0005372099,0.0015681585,0.0010670206,0.00015266145,0.00025415205,0.00044848621,0.0008627318,0.0012021842,0.001414996,0.00016408492,0.00014073303,0.00016311408
hsa:8701,0.0,0.0,5.9596394e-09,1.1898914e-09,1.2029023e-09,0.0,8.090128e-09,0.0,0.0,6.0842986e-08,7.0241746e-09,4.6360618e-09,2.3246711e-08,2.216235e-09,1.3434308e-09,1.8311669e-08,0.0,-1.0175578e-08,-2.8105362e-09,-1.4574488e-08,-2.7153795e-09,0.0,5.840526e-11,-8.2560286e-10,0.0,2.9411012e-07,3.2345474e-07,2.9143832e-08,-5.959988e-09,-2.7684592e-09,-2.3403196e-08
hsa:23299,-9.4156555e-08,3.6467793e-07,2.1708661e-07,1.2295566e-06,3.6486913e-06,2.3148266e-06,3.2384503e-06,-3.6386293e-05,-3.1800053e-05,-6.125512e-06,-8.823511e-06,5.5313023e-07,3.5077366e-05,9.411846e-05,7.351809e-05,1.9368905e-05,7.642555e-05,9.318514e-05,5.5841097e-05,-3.3892466e-05,-4.9457474e-05,-2.4985902e-05,-5.7582565e-07,-7.164767e-06,9.400753e-07,-1.3451755e-06,-1.0727612e-06,-1.8796096e-06,-5.313462e-07,-4.237212e-07,-8.7823764e-07
hsa:9716,-2.6925673e-07,-6.9976454e-07,-7.396457e-07,2.2024183e-08,5.030448e-07,2.7959211e-07,9.817945e-07,-7.113513e-08,-9.067119e-08,-3.5744128e-09,-5.4999685e-09,7.805743e-10,4.777119e-08,3.5370704e-08,4.6823745e-09,-2.044877e-08,8.238585e-08,2.1454738e-08,2.4619274e-08,-1.8557934e-07,-2.679358e-07,-1.7107858e-07,3.2597063e-09,1.992764e-08,7.674851e-11,-1.9098897e-08,-1.4636283e-08,-2.2959721e-08,-2.561851e-06,-2.2171437e-06,-2.7607055e-06
hsa:388558,-2.0292323e-07,-4.250106e-07,-3.112754e-07,-1.7982007e-09,-1.801547e-08,-1.0647849e-08,-2.7022196e-08,-2.820093e-08,-3.6725684e-08,-6.9378615e-07,-6.4526324e-07,-4.3829516e-07,4.2773046e-08,1.8785162e-08,3.9633438e-08,1.5423531e-08,2.8698972e-08,8.990865e-09,4.6117083e-09,-1.5408824e-08,-1.0943579e-08,-7.647138e-09,2.6746994e-07,1.3719314e-07,6.735412e-08,8.933202e-07,5.653226e-07,6.525892e-07,-6.809685e-08,-4.690115e-08,-9.209422e-08
hsa:90639,1.3102483e-07,4.67088e-06,3.4673133e-06,3.2094345e-08,7.420255e-08,4.4328686e-08,1.07348e-07,-6.7707093e-09,4.8655875e-09,-7.1293216e-06,-6.9445236e-06,-5.890274e-06,-1.0613925e-07,-1.1612161e-07,-2.2553515e-07,-1.1149335e-07,3.1965706e-07,2.1787787e-07,4.232892e-07,-2.2053844e-07,-3.7020519e-07,-1.1811708e-07,1.3253877e-08,2.6679915e-08,2.881712e-08,9.381931e-07,4.529306e-07,9.279577e-07,3.623515e-06,3.3815295e-06,5.70602e-06
hsa:7920,-3.0291694e-06,-5.6033264e-06,-4.6823543e-06,-0.00036881643,-0.00046319343,-0.0005089992,-0.00036180945,-0.00016736612,1.19601145e-05,2.9203551e-05,3.0068022e-05,8.2838786e-05,0.0008577844,0.0010218901,0.000992067,0.002545485,-0.00011465027,-1.6882153e-05,-5.2495732e-05,1.6956516e-06,3.4068375e-06,1.3489915e-06,-4.652788e-05,-1.3399046e-05,-2.0307149e-05,-0.00013430945,-0.0001693765,-6.6098e-05,3.942963e-05,5.171704e-05,4.9042133e-05
hsa:4214,-1.1060842e-05,-2.9814102e-05,-2.6075171e-05,-1.550664e-05,3.238363e-05,3.3240754e-05,5.8296002e-05,-1.00124e-06,4.6896336e-08,-1.397763e-05,-2.0052614e-05,-3.9668008e-05,2.1311691e-06,-1.5053032e-06,-5.540988e-07,-3.6924976e-07,-7.3760143e-06,-0.0001081166,-9.84013e-05,7.871112e-06,7.3859096e-06,7.976176e-06,-7.295835e-07,-8.396241e-06,-6.379925e-06,-0.0007215897,-0.00069456175,-3.534742e-05,0.00017606835,0.00013554598,0.00015949672
hsa:8705,-8.183463e-06,9.233216e-06,4.634554e-06,0.00015981757,0.00017551618,0.00022724774,0.00030349797,-3.6549734e-06,-3.0834613e-06,-3.4014997e-06,-5.3408985e-06,-1.8752049e-06,0.00035146243,0.0008333196,0.0003233674,0.00073895813,-1.07419655e-05,-6.271715e-06,-1.1870965e-06,4.371442e-06,7.337078e-06,4.445135e-06,-0.00060949975,-0.00045799316,-0.00013720027,5.1975218e-05,1.2822042e-05,3.608653e-05,9.717531e-05,4.9875853e-05,0.00012554429
hsa:9582,8.206302e-07,-3.6502722e-06,-7.1264726e-06,8.2986634e-07,2.6111918e-05,7.113794e-06,6.183753e-06,2.8950712e-05,8.541795e-05,-6.0438435e-07,-6.1474344e-07,1.8322197e-07,8.694518e-06,1.3188532e-05,1.5822405e-05,9.671963e-06,-6.9425725e-05,-4.893227e-05,-2.9007313e-05,3.411677e-06,1.1904063e-05,4.2232596e-06,8.845924e-07,7.544524e-06,7.1882405e-06,-4.8358906e-08,-4.6213067e-08,-2.7356853e-08,-7.428547e-07,-9.906577e-07,-3.4920146e-07
hsa:51009,3.5452956e-08,3.7899346e-07,1.0067182e-08,-1.4078549e-07,2.8522578e-07,-1.1501483e-06,-2.5986276e-06,-3.294603e-07,-1.1901326e-06,-3.321165e-07,-2.3106402e-07,6.028648e-08,3.1210957e-06,8.031104e-06,5.5621535e-06,6.468199e-06,3.233588e-08,4.788973e-08,5.4565014e-08,3.1137188e-06,3.9052243e-06,1.6465393e-06,1.6826678e-09,3.3095798e-08,-2.6425198e-08,-6.098171e-07,-3.390745e-07,-4.045023e-07,1.5008858e-07,1.8534338e-07,2.884377e-07
hsa:2901,-1.362258e-05,-0.00016319736,-5.1050494e-05,3.7459477e-06,4.347406e-06,5.054791e-06,5.628072e-06,-4.0460454e-05,-1.5596885e-05,-0.00043497956,-0.00040892002,-0.0011277767,-6.9289e-05,-6.509819e-05,-5.7381312e-05,-9.243157e-05,-1.3393988e-06,-1.6645664e-06,-3.2327973e-06,0.00025535864,0.00039709668,0.00070056116,1.8720377e-05,6.727053e-06,0.00029751347,9.985019e-06,2.8895802e-06,4.468153e-06,1.4128613e-06,1.2235945e-06,2.640684e-06
hsa:6445,-3.803513e-05,0.0,-2.6291352e-06,-1.4285811e-06,0.0,-1.35057135e-05,-4.6856603e-06,-3.426118e-05,1.3159781e-05,-0.0003723225,-9.350521e-05,-6.366574e-05,-3.924803e-05,-2.291345e-05,-0.00025525448,-0.00016132317,0.0,6.2087e-06,3.0861402e-06,-0.0002860913,-2.159247e-05,-3.401851e-05,8.614822e-08,1.6287753e-07,-5.62278e-07,-1.0813127e-05,-3.6785896e-05,-3.242412e-05,-3.1602667e-05,0.0,-1.849355e-05
hsa:2747,0.00018302187,0.00039983075,0.00030204194,0.00010942347,0.00016090437,0.0004275357,0.00022888578,7.9493964e-07,-6.0161878e-05,4.753025e-06,4.1556676e-05,-1.3013286e-06,7.95121e-06,-0.00016872858,-8.149949e-05,-0.00023053249,0.00027001728,9.432318e-05,0.00039610386,-4.7635218e-05,-2.634205e-05,-5.0710263e-05,-5.124745e-05,0.00048171025,-1.9071075e-06,0.00083284953,0.0004943449,0.0018139854,-8.876181e-05,5.5390097e-05,0.00030896367
hsa:2946,-0.0019138857,-0.0010196373,-0.0007784887,-0.00018044839,-0.0010333392,-0.0014228506,-0.0015235529,-0.0020854706,-0.0006781705,0.00013696948,0.0002118865,0.00013713588,0.0013226059,0.0019902217,0.0014667992,0.0011559863,-0.0015803346,-0.0004785287,-0.0017954931,-0.0002149469,-0.00031143887,-0.00034073432,0.0006571647,0.00062242936,5.9822924e-05,-0.0023095896,-0.0019559271,-0.0025149381,0.00035564386,0.00019609777,0.00036549376
hsa:7168,0.00010965602,0.0017836976,0.0015145539,0.000978537,0.0014213902,0.0015207401,0.0011709932,4.6303383e-05,-0.00015619342,-0.00062178186,-0.00037331675,-0.000699441,-0.000808795,-0.00018357926,-0.0025734017,-0.00052360503,9.039703e-05,8.981848e-06,2.1042282e-05,0.0010614467,0.0006597113,0.0002658923,0.00017259996,0.00025956208,0.0019879146,6.626689e-05,8.331754e-05,4.848288e-05,-0.0002736821,-0.00036846302,-0.00035083847
hsa:79065,-6.228963e-05,-9.4597366e-05,-0.00010754838,-8.222864e-06,-1.0185285e-05,-1.41783e-05,-2.2522037e-05,-0.0005633833,-0.00018319543,-6.957621e-05,-0.00018843437,-5.3235737e-05,-8.283779e-07,0.0003432746,0.0004282194,0.00037075975,2.911582e-05,1.2203172e-05,9.839681e-06,2.865431e-06,3.3482938e-06,2.045042e-06,4.818009e-09,1.9787839e-08,3.2717689e-09,1.5835788e-06,9.8159e-07,1.1484043e-06,-6.307685e-05,-3.0538293e-05,-5.73262e-05
hsa:9610,7.132059e-07,5.025017e-07,4.670358e-07,-3.3346362e-06,-8.161599e-06,-5.362442e-06,-7.42385e-06,-8.238744e-08,-4.0362218e-07,-1.6511295e-07,-1.0143086e-07,-1.129986e-07,1.2997192e-06,3.5723318e-07,3.532002e-07,6.9895503e-07,-1.9168378e-06,-1.145422e-06,-1.548426e-06,-4.001725e-09,-7.606123e-09,-5.835107e-09,-2.8999992e-07,-3.1643024e-06,-9.918382e-07,1.9114857e-06,1.3954299e-06,8.158119e-07,1.2368281e-06,1.4672013e-06,1.6169513e-06
hsa:5170,-0.0005291474,-0.00041280506,-0.00035791224,3.8635837e-05,-2.729883e-05,-3.131386e-05,3.984876e-06,-0.00024539244,-0.0002569818,-0.004345082,-0.0036463912,-0.0014699184,-0.0003776868,-0.000738021,-0.0009238049,-0.0023417135,0.0006609953,0.00030612855,0.001078156,-0.0010386705,-0.0008669095,-0.0013053877,-2.8445287e-05,-5.364404e-05,-0.00030619846,-0.0007741671,-0.0008446554,-0.00085663155,-0.00014006493,-7.719042e-05,-0.000102212856
hsa:23708,3.280785e-07,1.1316017e-06,1.0801206e-06,-1.06478815e-07,-2.7778674e-07,-2.3976315e-07,-4.006845e-07,-4.1084045e-06,-5.70686e-06,2.1410605e-07,2.3159626e-07,2.3706265e-08,3.6812832e-08,5.051803e-08,4.5927273e-08,8.116861e-08,7.0906935e-08,-6.5790657e-09,2.765944e-09,4.0600362e-08,4.7489067e-08,5.3882072e-08,1.2451188e-08,1.0314388e-07,-6.237376e-09,-5.107738e-08,-1.8525487e-08,-9.6086215e-09,2.6342162e-08,2.5096183e-08,4.509449e-08
hsa:55593,7.014859e-06,4.6006084e-05,3.9935847e-05,6.9990085e-05,5.089327e-05,5.0377635e-05,5.2197873e-05,9.624423e-07,1.05545e-06,8.401119e-07,-1.826871e-05,-3.105844e-05,1.9306991e-07,3.6803726e-07,3.26201e-07,5.1234036e-07,2.4558155e-06,5.0056155e-06,9.298064e-06,4.9146826e-07,5.363004e-07,6.374095e-07,9.55599e-07,2.2837e-06,1.4838616e-06,0.0004971419,0.00039311452,-9.023004e-06,2.5051688e-06,2.2546935e-06,3.3633094e-06
hsa:6441,6.2155856e-08,-1.4405466e-09,4.060351e-09,2.3379455e-08,4.4543484e-08,5.7503893e-08,7.0551344e-08,3.70354e-08,0.0,-4.7707104e-08,-6.898304e-08,-1.02377955e-08,-1.5599216e-09,9.810581e-07,4.729691e-07,3.3718283e-07,-9.12448e-08,-1.1994037e-08,-5.982432e-08,4.494732e-08,2.3683477e-08,5.6151556e-08,1.8067007e-09,2.0551236e-09,6.706821e-10,-6.4997056e-07,-1.7802279e-07,-7.253278e-07,-1.519143e-08,-1.1896736e-08,-2.0264165e-08
hsa:10569,2.0449808e-07,5.452912e-07,4.6893084e-07,7.534243e-07,7.740771e-07,8.809035e-07,5.996775e-07,-9.9009924e-08,-4.2193808e-08,1.223681e-07,1.1083482e-07,-1.9910022e-08,-1.3429431e-07,-1.904468e-07,-1.2643662e-07,-1.366133e-07,3.7350532e-07,2.0232105e-07,1.4793397e-07,-4.4412786e-07,-7.6219817e-07,-3.44643e-07,-1.3561353e-09,2.0862348e-08,-1.2747558e-08,2.273867e-07,1.2698008e-07,1.5182245e-07,-4.4858657e-06,-4.0110554e-06,-4.3012974e-06
hsa:10411,0.00037912643,0.00040731515,0.00032734266,-1.6497183e-06,3.969805e-06,2.978376e-06,1.0053527e-05,1.5343775e-06,1.8713868e-06,0.00047590825,0.0007228669,0.0013255968,-6.8382783e-06,1.9634263e-05,-1.2007976e-05,1.0426289e-05,0.0012700286,0.004696582,0.0017262724,-0.00012313605,-0.00011762011,4.242831e-05,2.2560123e-08,2.1296717e-06,3.7239167e-06,0.00016400016,0.00011621775,7.8449964e-05,0.00048272705,0.0005178801,0.0006099246
hsa:168620,-0.00011021074,0.0,-0.00012916829,-1.933568e-06,-1.877512e-05,0.0,-6.1646074e-06,-0.00027723404,-4.6662826e-06,-5.84616e-05,-0.00019216906,-0.0,-0.00045590653,-0.00015335517,-0.00054095086,-5.002458e-05,0.0,6.0094084e-07,1.6130193e-06,-1.4624114e-05,-1.6216683e-06,-9.963239e-06,0.0,-0.00040083684,-0.00013588849,-6.3278225e-05,-5.925373e-05,0.0,-3.6541966e-05,-0.00013357335,-4.9946746e-05
hsa:341947,-4.2467177e-06,0.0,-3.3540502e-05,-4.120416e-05,0.0,0.0,0.0,1.8445725e-07,0.0,0.0,2.0425482e-07,2.592461e-07,8.038892e-08,-4.621918e-09,1.7382654e-07,1.3528636e-09,0.0,2.226845e-06,6.5027584e-06,-1.4901566e-08,0.0,0.0,0.0,0.0,-6.495844e-05,0.0,5.199693e-07,0.0,3.4846778e-07,0.0,0.0
hsa:6337,-1.12500575e-05,-2.9236437e-05,-2.1693579e-05,8.323273e-05,0.00046292748,0.00030447662,0.00019847673,1.843815e-05,1.5272832e-05,0.0016004993,0.0006004732,3.6809764e-05,1.6973705e-06,8.1578975e-05,0.00016316705,0.00021704394,8.704073e-05,0.0005279437,0.000860694,0.00083411066,0.00048396742,0.001671073,0.0001551459,0.0005810085,0.0007458098,0.0009642877,0.0005730741,0.00025885864,4.4322762e-05,8.47438e-05,3.9436458e-05
hsa:6480,0.0005673182,0.00026329598,0.0002561501,-1.0703425e-05,-7.0303354e-06,-9.2797745e-06,-9.6593585e-06,-7.729057e-06,-1.2123083e-05,1.368417e-05,1.0573866e-06,1.4483362e-05,-0.0009452465,-0.0010034028,-0.000351032,-0.0018523614,-0.00013000233,-4.897569e-05,5.2763016e-06,0.00021424815,9.552336e-05,0.00015393694,-0.0003527887,-0.00049662415,-7.912677e-05,3.2294818e-07,6.098634e-08,1.4215345e-07,-4.7597587e-05,-3.567097e-05,-8.0377235e-05
hsa:57461,-6.764753e-07,-2.1896165e-06,-1.6016199e-06,-3.8446345e-07,-3.4531035e-07,-4.4768547e-07,-1.10532966e-07,1.3520442e-07,8.781153e-08,-5.4831858e-08,-4.6699896e-08,6.9587855e-09,3.0205345e-07,1.9831543e-07,4.4899874e-08,-2.9556796e-08,-2.2138943e-07,-1.2125224e-07,-1.09285e-07,-7.277035e-07,-9.212863e-07,-5.7475467e-07,-1.8980987e-08,-1.1504131e-07,-2.8102031e-08,1.4020773e-07,8.002964e-08,9.1076615e-08,-2.9309188e-06,-2.6652826e-06,-2.999386e-06
hsa:10347,3.9780123e-05,0.00019897982,0.00018929376,-0.0007492037,0.00069502014,0.00023095205,5.672158e-05,1.34568e-05,5.5376673e-05,0.0010585965,0.00091325695,0.0026396976,-0.00019694466,0.001766146,0.0002459071,0.00017317211,-0.0016148203,-0.0016931182,-0.0020468298,-5.065433e-05,-1.7195944e-05,-4.496154e-05,-2.4520323e-06,-6.8117774e-06,-7.306468e-05,-0.0006405839,-0.00020402469,-0.0005124509,-0.0009147739,-0.0006004311,-0.00079167756
hsa:64965,-5.8707657e-09,1.9705722e-07,-1.6723005e-08,3.9291645e-08,1.330669e-07,8.3781316e-08,2.0851746e-07,1.5723073e-07,2.0113772e-07,-2.6379294e-07,-2.4783262e-07,-2.4612367e-08,-6.279706e-07,-1.031692e-06,-6.7143355e-07,-1.0997426e-06,-6.541356e-07,-3.152586e-07,-3.5580538e-07,-3.1710013e-07,-4.3008663e-07,-2.8679753e-07,5.647462e-09,5.5572006e-08,-6.0835017e-09,6.5515496e-07,3.374792e-07,-3.560567e-07,-3.492632e-08,-2.8338548e-08,-5.5136894e-08
hsa:390892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hsa:26471,-1.6441695e-06,-2.5808977e-06,-2.0488003e-06,-2.4437458e-08,-7.1203505e-07,-4.555071e-07,-8.8336776e-07,0.0008596956,0.00014093482,6.1345774e-05,7.941079e-05,6.160431e-05,-5.2854627e-08,-2.9317824e-09,-6.615554e-08,-8.993284e-09,-2.4756859e-09,-2.2652688e-10,1.3528517e-11,5.000642e-07,7.739276e-07,3.9948318e-07,-2.0810164e-06,-1.5113477e-06,-9.64614e-07,1.5112163e-05,1.0659048e-05,6.5533764e-06,1.3557872e-06,1.3434434e-06,1.3048984e-06
hsa:4137,5.294069e-07,1.7760601e-07,1.3823522e-07,9.753751e-09,1.1973411e-08,2.8036032e-08,-3.4546268e-09,2.9711895e-09,8.292122e-09,2.1247686e-07,2.2556075e-07,2.3035739e-07,3.0443346e-06,1.351312e-06,4.185111e-06,7.641695e-07,-1.4520211e-06,-4.2893586e-07,-6.9182454e-07,8.647452e-08,9.857628e-08,4.7878743e-08,-5.021527e-07,-9.151121e-07,-4.7203122e-07,-3.7029147e-07,-2.6358288e-07,-3.6443566e-07,-3.6427048e-07,-3.0806495e-07,-4.2988043e-07
hsa:5499,0.0003810089,0.00019529714,0.00013665296,0.00042145076,0.00036762905,0.00016731331,0.00038371424,-6.080697e-05,-8.335872e-05,-1.2877713e-05,5.404045e-05,-3.825972e-05,0.001296417,0.00013515254,0.00020653596,0.00023626057,-0.00074297725,-0.002319261,-0.00073588727,4.356981e-05,-1.5135701e-05,1.0182811e-05,-0.00038407964,-0.00010887629,-0.00097355695,8.735105e-05,2.1854758e-05,9.988451e-06,-0.00091172045,-0.0012064775,-0.0010296786
hsa:79861,-4.2618986e-08,-2.572238e-07,-1.9138499e-08,0.0,8.229819e-07,0.0,1.4895883e-06,0.0,0.0,0.0,-2.2468635e-07,-2.391299e-07,-5.420521e-09,3.0925773e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.2541344e-06,1.3949558e-05,-2.2932959e-08,-1.0233768e-08,-5.656533e-09,-2.917014e-06,0.0,-1.0116268e-06,-2.134318e-08,-3.179741e-08,-9.717666e-08
hsa:390063,0.0,0.0,0.0,1.3080468e-07,0.0,0.0,2.2067275e-06,0.0,0.0,-0.0,-0.0,-0.0,0.0,-3.2661916e-07,-4.79723e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.8269716e-07,1.5158111e-05,8.1449434e-05,0.0,3.049297e-05,0.0,0.0,0.0,0.0,1.3547533e-05
hsa:27141,1.754951e-05,0.00012790927,0.00012472358,-2.9506603e-07,1.2025865e-05,1.2014292e-05,2.1799708e-05,9.279377e-08,-1.7454019e-08,8.527316e-07,5.550764e-07,1.4815662e-06,-1.2184078e-06,-1.6376329e-06,-1.3301284e-06,-3.7456155e-06,-1.9612362e-05,-1.8512654e-05,-2.9438499e-05,0.00033025563,0.0002726895,0.00027523324,4.0980212e-06,1.0238354e-05,1.1077164e-05,-4.8705115e-06,-1.6532106e-06,-2.1538822e-06,0.0007654645,0.00088646077,0.0011903701
hsa:1454,-0.00048328363,0.000105104205,9.346935e-05,-0.00019326585,-0.000519091,-0.0007888185,-0.0009662743,-0.00055528624,-0.0008854266,0.0001772129,0.00025846588,0.00018475839,-0.007899349,-0.0022068075,-0.0037717947,-0.00400799,-0.00037263142,-0.00010147554,-9.9843695e-05,-0.007841521,-0.010186517,-0.002617521,-0.00084311125,-0.0035405434,-0.0028632502,-0.0010128546,-0.0012443535,-0.0010570445,0.00556987,0.007792015,0.0053136456
